0;1;2;3;4;5
Data-Science;Agile at Work: Reporting with Agile Charts and Boards;2015-12-11;212168;Agile expert Doug Rose shows how to report the progress of your agile project using taskboards and burndown charts.;['Data Visualization', 'Agile Methodologies']
Data-Science;Building Your Cybersecurity Talent Pipeline;2022-06-28;4644;Learn how to start solving for the cybersecurity skills gap by preparing the next generation of cybersecurity leaders.;['Talent Management', 'Tech Career Skills', 'Cybersecurity']
Data-Science;Power BI Top Skills;2022-02-17;48078;Learn how to use Microsoft Power BI, one of the most popular and user-friendly data analytics tools in the world.;['Microsoft Power BI']
Data-Science;SAP S/4HANA Essential Training;2024-06-21;17439;This course provides an in-depth exploration of SAP S/4HANA, an enterprise resource planning (ERP) software.;['SAP Products', 'SAP S/4HANA']
Data-Science;NLP with Quanteda R;2023-03-21;0;<p>Find out how to use the R programming language to implement natural language processing (NLP) algorithms.</p>;['Natural Language Processing (NLP)', 'R (Programming Language)']
Data-Science;Technical Recruiting;2016-09-17;163218;Technical recruiters focus on finding top technical talent to meet the ever-growing demand by employers worldwide. Find out what it takes to succeed in this recruiting profession.;['Technical Recruiting']
Data-Science;Python Data Analytics: From Notebooks to Production;2024-08-26;0;Learn how to convert your research notebook to production ready code.;['Data Science', 'Data Analytics', 'Python (Programming Language)']
Data-Science;Cybersecurity Careers: Become an Identity and Access Management Manager;2023-01-03;4511;Learn about the job role of Identity and Access Management Manager, including how to land your first IAM Manager job.;['Tech Career Skills', 'Identity and Access Management (IAM)', 'Career Management']
Data-Science;Excel: Lookup Functions in Depth;2020-09-11;1713978;Master some of the most powerful lookup functions in Microsoft Excel, including VLOOKUP,  INDEX, XMATCH, and XLOOKUP.;['Data Analysis', 'Microsoft Excel']
Data-Science;Databricks Certified Data Engineer Associate Cert Prep: 2 ELT with Spark SQL and Python;2024-01-23;3113;Boost your skills as a data science professional to prepare for the second section of the Databricks Certified Data Engineer Associate certification exam.;['Databricks Products', 'Data Engineering', 'Apache Spark', 'Python (Programming Language)']
Data-Science;Women Transforming Tech: Building Your Brand;2019-09-24;43713;Learn how to leverage your unique personal brand to meet your professional goals.;"['Personal Branding', 'Tech Career Skills', ""Women's Leadership""]"
Data-Science;People Analytics;2019-05-10;155344;Discover how people analytics is transforming HR into a data-driven profession. Learn about the tactics and tools you need to solve business problems and impact strategy.;['People Analytics']
Data-Science;SAS® 9.4 Cert Prep: Part 05 Analyzing and Reporting on Data;2020-01-06;12339;Prepare to take the SAS 9.4 certification exam. Learn how to use SAS to create professional, engaging data analysis reports, in this SAS Institute cert prep course.;['Data Reporting', 'SAS (Software)']
Data-Science;Architecting Big Data Applications: Batch Mode Application Engineering;2023-10-06;2334;Develop the skills required to architect and manage batch processing applications to generate consistent data-driven results.;['Batch Processing', 'Big Data']
Data-Science;Building Your Technology Skills;2016-03-16;79321;Build your technology skills, one tutorial at a time, and discover tips targeted at busy IT professionals.;['Computer Literacy', 'Tech Career Skills']
Data-Science;MATLAB Essential Training;2023-11-07;6027;Learn how to use MATLAB for numerical analysis, data modeling, and data visualization.;['Data Analysis', 'MATLAB']
Data-Science;Certified Information Privacy Manager (CIPM) Cert Prep: 5 Privacy Operational Life Cycle: Sustain;2023-03-29;2570;Get ready to tackle the fifth domain of the Certified Information Privacy Manager (CIPM) certification exam.;['Data Privacy', 'Data Management']
Data-Science;Marketing Foundations: Analytics;2021-10-18;41344;Learn how web analytics can improve your marketing game.;['Marketing Analytics']
Data-Science;Miss Excel’s Top Productivity Hacks;2022-03-03;356686;Learn Miss Excel’s favorite productivity hacks for cleaning, analyzing, and formatting data in Microsoft Excel.;['Data Analysis', 'Microsoft Excel']
Data-Science;Complete Guide to SQL for Data Engineering: from Beginner to Advanced;2024-06-03;8038;Get a comprehensive overview of SQL, the popular programming language for storing and processing information in a relational database, in this course for data engineers.;['Data Engineering', 'SQL']
Data-Science;Data Engineering Foundations;2021-02-17;105847;Learn the key facets of data engineering, from its place in the data science realm, to the specific tasks and skills every data engineer should possess.;['Data Engineering']
Data-Science;Data Science Foundations: Data Mining in Python;2021-03-26;36475;Learn the key concepts and skills behind one of the most important elements of data science: data mining.;['Data Mining', 'Python (Programming Language)']
Data-Science;DJ Patil on Data Science: The Ask Me Anything Conversations;2023-05-12;5501;Join former US Chief Data Scientist DJ Patil as he tackles questions posed by LinkedIn members. Topics range from data security to the future of data science.;['Data Science']
Data-Science;Blockchain Programming in JavaScript;2022-06-01;4045;Learn how to program your own blockchain, understand its technology, implement the core engine, take it to the cloud, and decentralize it.;['Blockchain', 'JavaScript']
Data-Science;Databricks Certified Data Engineer Associate Cert Prep: 4 Production Pipelines;2024-01-24;1779;Boost your skills as a data science professional to prepare for the fourth section of the Databricks Certified Data Engineer Associate certification exam.;['Databricks Products', 'Data Pipelines', 'Data Engineering']
Data-Science;Certified Information Privacy Manager (CIPM) Cert Prep: 2 Privacy Program Framework;2023-03-27;4786;Get ready to tackle the second domain of the Certified Information Privacy Manager (CIPM) certification exam.;['Data Privacy', 'Program Development']
Data-Science;SAP SuccessFactors Performance and Goals Management;2021-05-03;12370;Find out how to set up and implement the SAP SuccessFactors performance measurement tool.;['SAP Successfactors']
Data-Science;Addressing Technical Skills Gaps;2023-11-01;2926;Explore how tech leaders can address the growing skills gap as technology disrupts how work gets done.;['Tech Career Skills', 'Employee Learning & Development', 'Technical Leadership']
Data-Science;Assembling Calculus;2024-01-25;1644;Give yourself a hands-on understanding of some of the most important core calculus concepts in this introductory course.;['Calculus']
Data-Science;Analyzing Big Data with Hive;2017-01-20;57628;Learn how to use Hive to analyze large datasets and derive information from Hadoop. Learn how to work with tables, structures, aggregations, clauses, functions, and more.;['Hive']
Data-Science;Design Powered by Data: Getting Started with UX Web Analytics;2022-02-03;9802;Learn how you can supercharge your design by using data analysis with expert Lachezar Arabadzhiev, focusing on the core methodologies that are used today.;['Web Analytics', 'User Experience Design (UED)']
Data-Science;Recovering from a Job Loss in Technology;2020-08-03;4676;Regain your footing after a job loss. Explore industry trends, opportunities in the tech space, and steps you can take to land a job that better aligns with your career goals.;['Tech Career Skills', 'Career Management']
Data-Science;Build a Community in Tech: Engage and Network on Social Platforms;2023-09-06;1987;Learn how to create, engage with, and promote an online tech community.;['Tech Career Skills', 'Social Networking', 'Online Community Management']
Data-Science;Power BI Quick Tips;2020-02-07;66938;Watch quick videos to learn helpful, timesaving tips for how to use the features of Power Bl Online. Explore ways to eliminate obstacles and be more efficient using Power BI.;['Microsoft Power BI']
Data-Science;Microsoft Power Platform Foundations;2021-08-18;35792;Learn about the Power Platform from Microsoft, which includes Power Apps, Power Automate, Power Virtual Agents, and Power BI.;['Microsoft Power Platform']
Data-Science;Oracle Database 19c: Basic SQL;2020-03-24;53108;Learn the basics of how to code using SQL in an Oracle 19c Database environment. Learn how to get data in and out of tables, modify data, delete data, and more.;['Oracle Database', 'SQL']
Data-Science;Women Transforming Tech: Getting Strategic with Your Career;2019-09-24;22652;Take charge of your career as a woman in tech. Learn how to find jobs, set goals, network with peers and mentors, and develop a communication style that propels you forward.;"['Tech Career Skills', ""Women's Leadership"", 'Career Management']"
Data-Science;Unreal Engine: ArchViz Terrain Techniques;2021-10-13;2455;Learn why landscapes or terrains are important on visualization projects and discover the concepts behind terrain objects in Unreal Engine.;['Terrain Modeling', 'Unreal Engine']
